"","Var1","Freq","DateTime","FinancialMonth","FinancialWeek","WeekDay","Hour","RouteID","StopID","Number","StopType","SuburbName","PostCode","LocalGovernmentArea","status"
"959","2015-10-04 08:00:00",6,2015-10-04 08:16:43,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"960","2015-10-04 07:00:00",1,2015-10-04 08:16:56,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"961","2015-10-04 08:00:00",6,2015-10-04 08:16:56,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"962","2015-10-04 07:00:00",1,2015-10-04 08:17:35,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"963","2015-10-04 08:00:00",6,2015-10-04 08:17:35,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"964","2015-10-04 07:00:00",1,2015-10-04 08:40:09,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"965","2015-10-04 08:00:00",6,2015-10-04 08:40:09,10,14,7,4,10,19899,1,"Platform","Nunawading",3131,"Whitehorse",NA
"966","2015-10-04 07:00:00",2,2015-10-04 07:15:09,10,14,7,3,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"967","2015-10-04 08:00:00",7,2015-10-04 07:15:09,10,14,7,3,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"968","2015-10-04 07:00:00",2,2015-10-04 07:16:08,10,14,7,3,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"969","2015-10-04 08:00:00",7,2015-10-04 07:16:08,10,14,7,3,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"970","2015-10-04 07:00:00",2,2015-10-04 08:00:50,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"971","2015-10-04 08:00:00",7,2015-10-04 08:00:50,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"972","2015-10-04 07:00:00",2,2015-10-04 08:01:24,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"973","2015-10-04 08:00:00",7,2015-10-04 08:01:24,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"974","2015-10-04 07:00:00",2,2015-10-04 08:01:33,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"975","2015-10-04 08:00:00",7,2015-10-04 08:01:33,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"976","2015-10-04 07:00:00",2,2015-10-04 08:34:20,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"977","2015-10-04 08:00:00",7,2015-10-04 08:34:20,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"978","2015-10-04 07:00:00",2,2015-10-04 08:38:38,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"979","2015-10-04 08:00:00",7,2015-10-04 08:38:38,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"980","2015-10-04 07:00:00",2,2015-10-04 08:39:09,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"981","2015-10-04 08:00:00",7,2015-10-04 08:39:09,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"982","2015-10-04 07:00:00",2,2015-10-04 08:51:28,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"983","2015-10-04 08:00:00",7,2015-10-04 08:51:28,10,14,7,4,18,20007,1,"Platform","Thomastown",3074,"Whittlesea",NA
"984","2015-10-04 07:00:00",3,2015-10-04 07:15:24,10,14,7,3,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"985","2015-10-04 08:00:00",4,2015-10-04 07:15:24,10,14,7,3,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"986","2015-10-04 07:00:00",3,2015-10-04 07:17:27,10,14,7,3,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"987","2015-10-04 08:00:00",4,2015-10-04 07:17:27,10,14,7,3,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"988","2015-10-04 07:00:00",3,2015-10-04 07:48:51,10,14,7,3,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"989","2015-10-04 08:00:00",4,2015-10-04 07:48:51,10,14,7,3,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"990","2015-10-04 07:00:00",3,2015-10-04 08:05:03,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"991","2015-10-04 08:00:00",4,2015-10-04 08:05:03,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"992","2015-10-04 07:00:00",3,2015-10-04 08:13:52,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"993","2015-10-04 08:00:00",4,2015-10-04 08:13:52,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"994","2015-10-04 07:00:00",3,2015-10-04 08:20:37,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"995","2015-10-04 08:00:00",4,2015-10-04 08:20:37,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"996","2015-10-04 07:00:00",3,2015-10-04 08:46:13,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"997","2015-10-04 08:00:00",4,2015-10-04 08:46:13,10,14,7,4,10,19900,1,"Platform","Mitcham",3132,"Whitehorse",NA
"998","2015-10-04 07:00:00",3,2015-10-04 07:16:12,10,14,7,3,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"999","2015-10-04 08:00:00",1,2015-10-04 07:16:12,10,14,7,3,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1000","2015-10-04 07:00:00",3,2015-10-04 07:27:53,10,14,7,3,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1001","2015-10-04 08:00:00",1,2015-10-04 07:27:53,10,14,7,3,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1002","2015-10-04 07:00:00",3,2015-10-04 07:38:18,10,14,7,3,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1003","2015-10-04 08:00:00",1,2015-10-04 07:38:18,10,14,7,3,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1004","2015-10-04 07:00:00",3,2015-10-04 08:34:56,10,14,7,4,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1005","2015-10-04 08:00:00",1,2015-10-04 08:34:56,10,14,7,4,11,19870,1,"Platform","Bayswater",3153,"Knox",NA
"1006","2015-10-04 07:00:00",3,2015-10-04 07:17:20,10,14,7,3,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1007","2015-10-04 08:00:00",3,2015-10-04 07:17:20,10,14,7,3,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1008","2015-10-04 07:00:00",3,2015-10-04 07:22:05,10,14,7,3,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1009","2015-10-04 08:00:00",3,2015-10-04 07:22:05,10,14,7,3,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1010","2015-10-04 07:00:00",3,2015-10-04 07:28:09,10,14,7,3,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1011","2015-10-04 08:00:00",3,2015-10-04 07:28:09,10,14,7,3,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1012","2015-10-04 07:00:00",3,2015-10-04 08:06:04,10,14,7,4,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1013","2015-10-04 08:00:00",3,2015-10-04 08:06:04,10,14,7,4,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1014","2015-10-04 07:00:00",3,2015-10-04 08:45:38,10,14,7,4,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1015","2015-10-04 08:00:00",3,2015-10-04 08:45:38,10,14,7,4,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1016","2015-10-04 07:00:00",3,2015-10-04 08:48:28,10,14,7,4,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1017","2015-10-04 08:00:00",3,2015-10-04 08:48:28,10,14,7,4,7,40220,1,"Platform","Roxburgh Park",3064,"Hume",NA
"1018","2015-10-04 07:00:00",6,2015-10-04 07:18:04,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1019","2015-10-04 08:00:00",6,2015-10-04 07:18:04,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1020","2015-10-04 07:00:00",6,2015-10-04 07:18:41,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1021","2015-10-04 08:00:00",6,2015-10-04 07:18:41,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1022","2015-10-04 07:00:00",6,2015-10-04 07:39:09,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1023","2015-10-04 08:00:00",6,2015-10-04 07:39:09,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1024","2015-10-04 07:00:00",6,2015-10-04 07:43:06,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1025","2015-10-04 08:00:00",6,2015-10-04 07:43:06,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1026","2015-10-04 07:00:00",6,2015-10-04 07:45:05,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1027","2015-10-04 08:00:00",6,2015-10-04 07:45:05,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1028","2015-10-04 07:00:00",6,2015-10-04 07:46:03,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1029","2015-10-04 08:00:00",6,2015-10-04 07:46:03,10,14,7,3,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1030","2015-10-04 07:00:00",6,2015-10-04 08:04:24,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1031","2015-10-04 08:00:00",6,2015-10-04 08:04:24,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1032","2015-10-04 07:00:00",6,2015-10-04 08:05:28,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1033","2015-10-04 08:00:00",6,2015-10-04 08:05:28,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1034","2015-10-04 07:00:00",6,2015-10-04 08:22:10,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1035","2015-10-04 08:00:00",6,2015-10-04 08:22:10,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1036","2015-10-04 07:00:00",6,2015-10-04 08:28:02,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1037","2015-10-04 08:00:00",6,2015-10-04 08:28:02,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1038","2015-10-04 07:00:00",6,2015-10-04 08:39:54,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1039","2015-10-04 08:00:00",6,2015-10-04 08:39:54,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1040","2015-10-04 07:00:00",6,2015-10-04 08:42:40,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1041","2015-10-04 08:00:00",6,2015-10-04 08:42:40,10,14,7,4,10,19904,1,"Platform","Hawthorn",3122,"Boroondara",NA
"1042","2015-10-04 07:00:00",7,2015-10-04 07:18:31,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1043","2015-10-04 08:00:00",8,2015-10-04 07:18:31,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1044","2015-10-04 07:00:00",7,2015-10-04 07:22:34,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1045","2015-10-04 08:00:00",8,2015-10-04 07:22:34,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1046","2015-10-04 07:00:00",7,2015-10-04 07:22:38,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1047","2015-10-04 08:00:00",8,2015-10-04 07:22:38,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1048","2015-10-04 07:00:00",7,2015-10-04 07:23:19,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1049","2015-10-04 08:00:00",8,2015-10-04 07:23:19,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1050","2015-10-04 07:00:00",7,2015-10-04 07:56:25,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1051","2015-10-04 08:00:00",8,2015-10-04 07:56:25,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1052","2015-10-04 07:00:00",7,2015-10-04 07:58:28,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1053","2015-10-04 08:00:00",8,2015-10-04 07:58:28,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1054","2015-10-04 07:00:00",7,2015-10-04 07:59:43,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1055","2015-10-04 08:00:00",8,2015-10-04 07:59:43,10,14,7,3,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1056","2015-10-04 07:00:00",7,2015-10-04 08:03:45,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1057","2015-10-04 08:00:00",8,2015-10-04 08:03:45,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1058","2015-10-04 07:00:00",7,2015-10-04 08:05:44,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1059","2015-10-04 08:00:00",8,2015-10-04 08:05:44,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1060","2015-10-04 07:00:00",7,2015-10-04 08:11:17,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1061","2015-10-04 08:00:00",8,2015-10-04 08:11:17,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1062","2015-10-04 07:00:00",7,2015-10-04 08:29:02,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1063","2015-10-04 08:00:00",8,2015-10-04 08:29:02,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1064","2015-10-04 07:00:00",7,2015-10-04 08:42:14,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1065","2015-10-04 08:00:00",8,2015-10-04 08:42:14,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1066","2015-10-04 07:00:00",7,2015-10-04 08:44:40,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1067","2015-10-04 08:00:00",8,2015-10-04 08:44:40,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1068","2015-10-04 07:00:00",7,2015-10-04 08:45:06,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1069","2015-10-04 08:00:00",8,2015-10-04 08:45:06,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1070","2015-10-04 07:00:00",7,2015-10-04 08:45:07,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1071","2015-10-04 08:00:00",8,2015-10-04 08:45:07,10,14,7,4,18,20010,1,"Platform","Reservoir",3073,"Darebin",NA
"1072","2015-10-04 07:00:00",2,2015-10-04 07:18:46,10,14,7,3,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1073","2015-10-04 08:00:00",3,2015-10-04 07:18:46,10,14,7,3,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1074","2015-10-04 07:00:00",2,2015-10-04 07:54:32,10,14,7,3,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1075","2015-10-04 08:00:00",3,2015-10-04 07:54:32,10,14,7,3,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1076","2015-10-04 07:00:00",2,2015-10-04 08:02:25,10,14,7,4,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1077","2015-10-04 08:00:00",3,2015-10-04 08:02:25,10,14,7,4,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1078","2015-10-04 07:00:00",2,2015-10-04 08:02:27,10,14,7,4,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1079","2015-10-04 08:00:00",3,2015-10-04 08:02:27,10,14,7,4,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1080","2015-10-04 07:00:00",2,2015-10-04 08:49:28,10,14,7,4,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1081","2015-10-04 08:00:00",3,2015-10-04 08:49:28,10,14,7,4,10,19898,1,"Platform","Blackburn",3130,"Whitehorse",NA
"1082","2015-10-04 07:00:00",4,2015-10-04 07:19:00,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1083","2015-10-04 08:00:00",3,2015-10-04 07:19:00,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1084","2015-10-04 07:00:00",4,2015-10-04 07:40:43,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1085","2015-10-04 08:00:00",3,2015-10-04 07:40:43,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1086","2015-10-04 07:00:00",4,2015-10-04 07:47:03,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1087","2015-10-04 08:00:00",3,2015-10-04 07:47:03,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1088","2015-10-04 07:00:00",4,2015-10-04 07:55:08,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1089","2015-10-04 08:00:00",3,2015-10-04 07:55:08,10,14,7,3,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1090","2015-10-04 07:00:00",4,2015-10-04 08:37:55,10,14,7,4,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1091","2015-10-04 08:00:00",3,2015-10-04 08:37:55,10,14,7,4,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1092","2015-10-04 07:00:00",4,2015-10-04 08:40:08,10,14,7,4,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1093","2015-10-04 08:00:00",3,2015-10-04 08:40:08,10,14,7,4,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1094","2015-10-04 07:00:00",4,2015-10-04 08:40:47,10,14,7,4,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1095","2015-10-04 08:00:00",3,2015-10-04 08:40:47,10,14,7,4,1,19921,1,"Platform","Werribee",3030,"Wyndham",NA
"1096","2015-10-04 07:00:00",5,2015-10-04 07:19:11,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1097","2015-10-04 08:00:00",2,2015-10-04 07:19:11,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1098","2015-10-04 07:00:00",5,2015-10-04 07:40:52,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1099","2015-10-04 08:00:00",2,2015-10-04 07:40:52,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1100","2015-10-04 07:00:00",5,2015-10-04 07:41:06,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1101","2015-10-04 08:00:00",2,2015-10-04 07:41:06,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1102","2015-10-04 07:00:00",5,2015-10-04 07:56:25,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1103","2015-10-04 08:00:00",2,2015-10-04 07:56:25,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1104","2015-10-04 07:00:00",5,2015-10-04 07:58:50,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1105","2015-10-04 08:00:00",2,2015-10-04 07:58:50,10,14,7,3,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1106","2015-10-04 07:00:00",5,2015-10-04 08:06:22,10,14,7,4,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1107","2015-10-04 08:00:00",2,2015-10-04 08:06:22,10,14,7,4,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1108","2015-10-04 07:00:00",5,2015-10-04 08:08:03,10,14,7,4,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1109","2015-10-04 08:00:00",2,2015-10-04 08:08:03,10,14,7,4,14,19944,1,"Platform","Malvern",3144,"Stonnington",NA
"1110","2015-10-04 07:00:00",3,2015-10-04 07:19:36,10,14,7,3,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1111","2015-10-04 08:00:00",3,2015-10-04 07:19:36,10,14,7,3,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1112","2015-10-04 07:00:00",3,2015-10-04 07:50:40,10,14,7,3,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1113","2015-10-04 08:00:00",3,2015-10-04 07:50:40,10,14,7,3,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1114","2015-10-04 07:00:00",3,2015-10-04 07:52:16,10,14,7,3,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1115","2015-10-04 08:00:00",3,2015-10-04 07:52:16,10,14,7,3,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1116","2015-10-04 07:00:00",3,2015-10-04 08:12:52,10,14,7,4,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1117","2015-10-04 08:00:00",3,2015-10-04 08:12:52,10,14,7,4,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1118","2015-10-04 07:00:00",3,2015-10-04 08:48:21,10,14,7,4,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1119","2015-10-04 08:00:00",3,2015-10-04 08:48:21,10,14,7,4,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1120","2015-10-04 07:00:00",3,2015-10-04 08:50:40,10,14,7,4,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1121","2015-10-04 08:00:00",3,2015-10-04 08:50:40,10,14,7,4,15,19886,1,"Platform","Cranbourne",3977,"Casey",NA
"1122","2015-10-04 07:00:00",4,2015-10-04 07:20:09,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1123","2015-10-04 08:00:00",2,2015-10-04 07:20:09,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1124","2015-10-04 07:00:00",4,2015-10-04 07:27:35,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1125","2015-10-04 08:00:00",2,2015-10-04 07:27:35,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1126","2015-10-04 07:00:00",4,2015-10-04 07:27:48,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1127","2015-10-04 08:00:00",2,2015-10-04 07:27:48,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1128","2015-10-04 07:00:00",4,2015-10-04 07:54:53,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1129","2015-10-04 08:00:00",2,2015-10-04 07:54:53,10,14,7,3,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1130","2015-10-04 07:00:00",4,2015-10-04 08:33:27,10,14,7,4,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1131","2015-10-04 08:00:00",2,2015-10-04 08:33:27,10,14,7,4,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1132","2015-10-04 07:00:00",4,2015-10-04 08:37:25,10,14,7,4,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1133","2015-10-04 08:00:00",2,2015-10-04 08:37:25,10,14,7,4,14,19947,1,"Platform","South Yarra",3141,"Stonnington",NA
"1134","2015-10-04 07:00:00",4,2015-10-04 07:20:58,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1135","2015-10-04 08:00:00",2,2015-10-04 07:20:58,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1136","2015-10-04 07:00:00",4,2015-10-04 07:47:00,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1137","2015-10-04 08:00:00",2,2015-10-04 07:47:00,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1138","2015-10-04 07:00:00",4,2015-10-04 07:53:05,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1139","2015-10-04 08:00:00",2,2015-10-04 07:53:05,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1140","2015-10-04 07:00:00",4,2015-10-04 07:53:16,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1141","2015-10-04 08:00:00",2,2015-10-04 07:53:16,10,14,7,3,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1142","2015-10-04 07:00:00",4,2015-10-04 08:44:28,10,14,7,4,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1143","2015-10-04 08:00:00",2,2015-10-04 08:44:28,10,14,7,4,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1144","2015-10-04 07:00:00",4,2015-10-04 08:50:18,10,14,7,4,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1145","2015-10-04 08:00:00",2,2015-10-04 08:50:18,10,14,7,4,14,19914,1,"Platform","Clayton South",3169,"Kingston",NA
"1146","2015-10-04 07:00:00",2,2015-10-04 07:21:24,10,14,7,3,11,19868,1,"Platform","Ferntree Gully",3156,"Knox",NA
"1147","2015-10-04 07:00:00",2,2015-10-04 07:59:06,10,14,7,3,11,19868,1,"Platform","Ferntree Gully",3156,"Knox",NA
"1148","2015-10-04 07:00:00",6,2015-10-04 07:21:35,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
"1149","2015-10-04 08:00:00",8,2015-10-04 07:21:35,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
"1150","2015-10-04 07:00:00",6,2015-10-04 07:21:39,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
"1151","2015-10-04 08:00:00",8,2015-10-04 07:21:39,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
"1152","2015-10-04 07:00:00",6,2015-10-04 07:24:20,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
"1153","2015-10-04 08:00:00",8,2015-10-04 07:24:20,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
"1154","2015-10-04 07:00:00",6,2015-10-04 07:24:29,10,14,7,3,3,20022,1,"Platform","West Footscray",3012,"Maribyrnong",NA
